date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:31:12	95815/95815	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Nov%202022%2013:01:12%20GMT	https://hawthorncreative.com/blog/5-website-designs-our-designers-love/	C:/My%20Web%20Sites/vin2/hawthorncreative.com/blog/5-website-designs-our-designers-love/index.html	(from )
18:31:12	69/69	---MCZ	200	added ('OK')	text/plain	date:Mon,%2007%20Nov%202022%2013:01:12%20GMT	https://hawthorncreative.com/robots.txt		(from )
18:31:12	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2007%20Nov%202022%2013:01:13%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/vin2/www.googletagmanager.com/gtm.05445.delayed	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:14	111820/111820	---MC-	200	added ('OK')	application/javascript	date:Mon,%2007%20Nov%202022%2012:00:00%20GMT	https://www.googleoptimize.com/optimize.js?id=OPT-K5Q5GXQ	C:/My%20Web%20Sites/vin2/www.googleoptimize.com/optimizee013.js	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:14	6285/6285	---M-Z	200	added ('OK')	text/css	date:Mon,%2007%20Nov%202022%2013:01:15%20GMT	https://use.typekit.net/hon5avr.css	C:/My%20Web%20Sites/vin2/use.typekit.net/hon5avr.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:15	16845/16845	---MCZ	200	added ('OK')	text/css	etag:W/%225ecfb5eb-41cd%22	https://hawthorncreative.com/wp-content/plugins/instagram-feed/css/sb-instagram-2-2.min.css?ver=2.4.2	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/instagram-feed/css/sb-instagram-2-2.mina305.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:15	88932/88932	---MCZ	200	added ('OK')	text/css	etag:W/%2262c2d8bd-15b64%22	https://hawthorncreative.com/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-includes/css/dist/block-library/style.min1eb7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:15	374/374	---MCZ	200	added ('OK')	text/css	etag:W/%225eb1a20c-176%22	https://hawthorncreative.com/wp-content/plugins/wp-pagenavi/pagenavi-css.css?ver=2.70	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/wp-pagenavi/pagenavi-css44fd.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:16	95/95	---MCZ	200	added ('OK')	text/css	etag:W/%225fada538-5f%22	https://hawthorncreative.com/wp-content/plugins/simply-schedule-appointments/assets/css/ssa-styles.css?ver=1.4.0.7	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/simply-schedule-appointments/assets/css/ssa-styles3b91.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:16	92911/92911	---MCZ	200	added ('OK')	text/css	etag:W/%22624f20a2-16aef%22	https://hawthorncreative.com/wp-content/themes/hawthorn/style.css?ver=1.0.17	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/themes/hawthorn/style5bf7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:16	3934/3934	---M-Z	200	added ('OK')	text/css	etag:W/%22f5e-9CY+ZfG2D1tXr+G8dDrQnwbBEmY%22	https://cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.css?ver=6.0.3	C:/My%20Web%20Sites/vin2/cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider1eb7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:17	45/45	---MCZ	302	error ('Found')	text/plain	date:Mon,%2007%20Nov%202022%2013:01:18%20GMT	https://unpkg.com/aos@2.3.1/dist/aos.css?ver=6.0.3	C:/My%20Web%20Sites/vin2/unpkg.com/aos@2.3.1/dist/aos.91eb7.delayed	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:17	26053/26053	---MCZ	200	added ('OK')	text/css	etag:%2265c5-BVfTdFS2f0LyyxAeV+UHD7EZNXA%22	https://unpkg.com/aos@2.3.1/dist/aos.css	C:/My%20Web%20Sites/vin2/unpkg.com/aos@2.3.1/dist/aos.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:18	12795/12795	---M-Z	200	added ('OK')	text/css	etag:W/%2231fb-G+m3m+AqHPxdlsSl4P649HK6vZU%22	https://cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.css?ver=6.0.3	C:/My%20Web%20Sites/vin2/cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min1eb7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:18	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%22603ffca6-e688%22	https://hawthorncreative.com/wp-includes/css/dashicons.min.css?ver=6.0.3	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-includes/css/dashicons.min1eb7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:18	14357/14357	---MCZ	200	added ('OK')	text/css	etag:W/%225fada4a2-3815%22	https://hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/core/main.min.css?ver=20200902	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/core/main.mindba7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:19	1004/1004	---MCZ	200	added ('OK')	text/css	etag:W/%225fada4a2-3ec%22	https://hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/daygrid/main.min.css?ver=20200902	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/daygrid/main.mindba7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:19	3377/3377	---MCZ	200	added ('OK')	text/css	etag:W/%225fada4a2-d31%22	https://hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/timegrid/main.min.css?ver=20200902	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/timegrid/main.mindba7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:19	1102/1102	---MCZ	200	added ('OK')	text/css	etag:W/%225fada4a2-44e%22	https://hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/list/main.min.css?ver=20200902	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/fullcalendar4/list/main.mindba7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:19	3058/3058	---MCZ	200	added ('OK')	text/css	etag:W/%225fada4a2-bf2%22	https://hawthorncreative.com/wp-content/plugins/private-google-calendars/css/pgc.css?ver=20200902	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/private-google-calendars/css/pgcdba7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:20	2810/2810	---MCZ	200	added ('OK')	text/css	etag:W/%225fada4a2-afa%22	https://hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/tippy/light-border.css?ver=20200902	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-content/plugins/private-google-calendars/lib/tippy/light-borderdba7.css	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:20	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048e0ac-15db1%22	https://hawthorncreative.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:20	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fb4e3fe-2bd8%22	https://hawthorncreative.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/vin2/hawthorncreative.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:21	44/44	---MCZ	302	error ('Found')	text/plain	date:Mon,%2007%20Nov%202022%2013:01:21%20GMT	https://unpkg.com/aos@2.3.1/dist/aos.js?ver=6.0.3	C:/My%20Web%20Sites/vin2/unpkg.com/aos@2.3.1/dist/aos.151eb7.delayed	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
18:31:21	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:%22379f-cNv9OKDx/DsafZ+tq1h4ZITDTxc%22	https://unpkg.com/aos@2.3.1/dist/aos.js	C:/My%20Web%20Sites/vin2/unpkg.com/aos@2.3.1/dist/aos.js	(from https://hawthorncreative.com/blog/5-website-designs-our-designers-love/)
